Date,PM2.5,PM10,NOx,NH3,CO,Benzene,AQI
23-07-2018,19.74,89.81,30.82,21.58,2.44,0,108
24-07-2018,26.77,161.69,42.21,23.82,2.64,0,130
25-07-2018,27.24,140.86,24.65,22.39,1.49,0,136
26-07-2018,22.6,84.21,0,20.45287405,0,0,84
27-07-2018,21.94,141.33,0,20.45287405,0,0,98
28-07-2018,25.81,156.76,0,20.45287405,0,0,136
29-07-2018,27.05,131.48,0,20.45287405,0,0,137
30-07-2018,32.26,94.76,0,20.45287405,0,0,109
31-07-2018,31.28,157.72,0,20.45287405,0,0,102
01-08-2018,25.01,180.81,0,20.45287405,0,0,147
02-08-2018,31.23,117.92,0,20.45287405,0,0,146
03-08-2018,23.22,140.67,0,20.45287405,0,0,115
04-08-2018,33.27,189.52,0,20.45287405,0,0,138
05-08-2018,30.95,172.93,0,20.45287405,0,0,167
06-08-2018,16.5,101.76,0,20.45287405,0,0,113
07-08-2018,2.65,51.95,0,20.45287405,0,0,78
08-08-2018,11.88,39.4,0,20.45287405,0,0,51
21-08-2018,29.66,29.17,25.27,21.88,2.64,0,111
22-08-2018,22.35,11.09,25.84,23.11,2.62,0,110
23-08-2018,28.73,18.31,25.99,21.5,2.59,0,108
16-10-2018,79.71,0.22,146.19,26.32,3.08,3.698213539,46
17-10-2018,14.62,0.19,74.17,25.23,2.41,3.698213539,118
18-10-2018,23.56,0.18,109.46,27.34,2.67,3.698213539,117
19-10-2018,58.85,0.24,82.97,24.7,2.9,3.698213539,119
20-10-2018,58.15,0.26,83.31,24.19,2.54,3.698213539,116
21-10-2018,58.19,0.26,88.74,24.31,2.44,3.698213539,111
22-10-2018,63.74,0.2,96.36,25.14,2.78,3.698213539,127
23-10-2018,66.55,0.23,49.57,23.13,2.58,3.698213539,123
24-10-2018,47.45,0.21,66.47,23.62,2.36,3.698213539,109
25-10-2018,61.37,0.29,101.92,25.15,2.65,3.698213539,113
26-10-2018,60.29,0.28,121.28,25.46,2.74,3.698213539,148
27-10-2018,64.91,0.27,104.39,27.7,2.97,3.698213539,135
28-10-2018,48.84,0.19,70.86,26.93,2.5,3.698213539,112
29-10-2018,31.23,28.73,44.87,26.18,2.27,3.698213539,107
30-10-2018,25.79,104.81,42.32,24.32,2.26,3.698213539,107
31-10-2018,31.74,121.87,68.67,25.52,2.54,3.698213539,115
01-11-2018,27.15,88.97,54.07,24.02,2.48,3.698213539,113
02-11-2018,37.81,138.32,51.36,25.01,2.44,3.698213539,112
03-11-2018,59.16,208.18,76.84,25.22,2.69,3.698213539,150
04-11-2018,48.12,165.82,58.46,24.16,2.5,3.698213539,146
05-11-2018,83.49,275.65,99.46,25.23,3.06,3.698213539,192
06-11-2018,85.22,268.83,172.36,48.64,3.25,3.698213539,246
07-11-2018,62.29,205,95.21,28.97,2.65,3.698213539,185
08-11-2018,58.04,205.76,52.87,24.17,2.41,3.698213539,167
09-11-2018,77.03,289.01,44.66,20.63,1.53,3.698213539,181
10-11-2018,94.21,362.21,13.19,5.99,0,3.698213539,280
11-11-2018,88.86,338.63,13.33,6,0,3.698213539,336
12-11-2018,83.94,298.36,16.96,6.36,0.43,3.698213539,271
13-11-2018,89.94,341.24,17.61,6.49,1.42,3.698213539,255
14-11-2018,89.14,345.01,18.1,6.55,1.9,3.698213539,315
15-11-2018,97.94,409.14,16.79,6.39,1.08,3.698213539,311
16-11-2018,95.01,444.69,22.59,6.77,0.01,3.698213539,404
17-11-2018,80.16,345.27,23.7,6.86,0.02,3.698213539,367
18-11-2018,71.14,290.4,37.14,13.68,0.04,3.698213539,314
19-11-2018,83.12,355.22,13.11,5.97,0.81,3.698213539,193
20-11-2018,107.97,474.87,19.57,6.71,2.08,3.698213539,408
21-11-2018,93.4,429.05,20.86,6.82,1.88,3.698213539,431
22-11-2018,85.04,420.2,21.96,6.93,1.62,3.698213539,396
23-11-2018,81.8,466.19,19.92,6.75,1.78,3.698213539,422
24-11-2018,66.17,354.59,20.83,6.83,1.16,3.698213539,360
25-11-2018,66.46,368.49,22.18,6.96,1.21,3.698213539,330
26-11-2018,86.22,477.66,22.3,6.98,1.5,3.698213539,386
27-11-2018,110.22,528.3,21.42,6.88,1.92,3.698213539,525
28-11-2018,110.75,494.5,37.78,9.96,2.96,3.698213539,489
29-11-2018,95.3,440.33,22.04,6.94,2.22,3.698213539,356
30-11-2018,100.66,507.65,22.4,6.98,2.08,3.698213539,509
01-12-2018,88.36,451.12,22.83,7.02,1.84,3.698213539,428
02-12-2018,100.93,456.56,23.45,7.09,1.86,3.698213539,434
03-12-2018,109.94,423.46,27.97,8.39,2.37,3.698213539,434
04-12-2018,114.58,340.97,25.74,9.16,2.25,3.698213539,342
05-12-2018,119.7,346.87,25.82,7.32,2.68,3.698213539,284
06-12-2018,106.01,299.94,26.72,7.42,2.34,3.698213539,286
07-12-2018,101.5,308.53,27.38,7.47,2.47,3.698213539,261
08-12-2018,94.41,239.24,37.14,13.25,2.58,3.698213539,241
09-12-2018,115.23,306.3,22.75,7.02,2.28,3.698213539,230
10-12-2018,99.88,280.93,21.71,6.89,2.17,3.698213539,291
11-12-2018,92.54,282.66,21.65,6.89,1.87,3.698213539,212
12-12-2018,110.56,301.76,22.29,6.94,2.87,3.698213539,266
13-12-2018,112,319.79,21.79,6.91,2.9,3.698213539,261
14-12-2018,89.1,227.65,21.56,6.88,2.54,3.698213539,269
25-12-2018,95.97,214.94,23.3,6.82,3.71,3.698213539,210
26-12-2018,111.33,289.08,12.66,5.92,3.52,3.698213539,244
27-12-2018,107.57,295.5,12.62,5.92,3.3,3.698213539,249
28-12-2018,77.2,291.2,12.82,5.94,3.04,3.698213539,254
29-12-2018,101.04,322.56,13.61,6.01,3.63,3.698213539,249
30-12-2018,72.57,239.2,13.98,6.05,3.2,3.698213539,227
31-12-2018,84.3,263.09,13.73,6.03,3.25,3.698213539,200
01-01-2019,109.37,316.19,13.03,5.96,3.73,3.698213539,252
02-01-2019,164.15,379.95,13.42,6,4.74,3.698213539,304
03-01-2019,144.06,392.33,13.86,6.04,4.25,3.698213539,353
04-01-2019,149.95,391.11,15.1,6.18,4.07,3.698213539,359
05-01-2019,141.72,364.26,15.39,6.22,4.07,0,336
06-01-2019,151.23,388.52,15.81,6.26,4.16,0,344
07-01-2019,136.62,405.86,16.8,6.36,4.23,0,346
08-01-2019,94.54,248.18,17.43,6.42,3.33,0,307
09-01-2019,105.66,272.38,17.25,6.39,3.55,0,221
10-01-2019,122.14,366.32,15.27,6.19,3.51,0,285
11-01-2019,117.54,284.65,13.95,6.06,2.66,0,308
12-01-2019,126.07,309.11,14.43,6.1,2.95,0,305
13-01-2019,148.86,331.98,14.79,6.14,3.43,0,306
14-01-2019,129.5,394.06,14.78,6.13,3.31,0,322
15-01-2019,102.03,387.57,15.34,6.19,2.29,0,359
16-01-2019,115.57,385.7,9.54,5.88,1.77,0,360
17-01-2019,131.89,327.92,26.48,7.17,1.79,0.63,341
19-01-2019,104.12,375,20.72,6.81,2.2,0,336
20-01-2019,113.96,439.84,21.77,6.91,2.47,0,367
21-01-2019,99.88,424.28,22.54,6.98,2.34,0,456
22-01-2019,81.01,291.71,22.83,7.03,1.81,0,292
23-01-2019,66.58,242.91,23.53,7.08,1.7,0,220
24-01-2019,66.31,198.55,34.79,8.09,1.56,0,176
25-01-2019,47.7,182.62,23.29,7.07,1.25,0,155
26-01-2019,58.67,217.45,23.38,7.08,1.6,0,175
27-01-2019,56.68,210.72,23.71,7.1,2.02,0,177
28-01-2019,55.87,240.84,23.64,7.11,1.93,0,164
29-01-2019,53.41,237.12,24.88,7.23,1.95,0,200
30-01-2019,78.87,339.23,24.03,7.14,2.53,0,230
31-01-2019,95.67,362.96,25.24,7.26,3.05,0,326
01-02-2019,102.53,356.48,24.94,9.09,2.94,0,301
02-02-2019,99.74,421.57,24.82,7.23,3.25,0,370
03-02-2019,101.98,444.2,26.11,7.36,3.22,0,397
04-02-2019,82.05,386.16,26.83,7.42,2.87,0,386
05-02-2019,96.65,482.14,27.3,7.47,3.35,0,418
06-02-2019,88.48,444.48,27.05,7.44,2.81,0,439
07-02-2019,83.85,370.72,26.37,7.39,2.59,0,404
08-02-2019,60.24,291.43,25.61,7.31,1.84,0,233
09-02-2019,51.07,256.14,27.68,7.52,2,0,248
10-02-2019,61.86,320.44,28.18,7.57,2.36,0,211
11-02-2019,63.48,330.54,28.62,7.61,2.2,0,278
12-02-2019,87.87,402.77,29.38,7.69,2.87,0,350
13-02-2019,106.94,502.63,25.58,7.31,3.33,0,398
14-02-2019,129.55,567.83,27.07,7.46,3.69,0,570
15-02-2019,68.38,336.82,29.15,7.66,2.52,0,425
16-02-2019,71.75,311.87,48.25,12.38,2.86,0.06,274
17-02-2019,59.61,233.28,35.24,27.86,3.28,0.34,229
18-02-2019,75.49,324.06,42.93,10.49,3.06,0,236
19-02-2019,90.51,420.1,30.08,7.74,3.35,0,347
20-02-2019,94.73,427.68,30.54,7.8,3.78,0,390
21-02-2019,81.52,404.66,25.23,7.28,3.24,0,351
22-02-2019,116.52,768.16,24.94,7.23,4.2,0,437
24-02-2019,71.07,369.02,27.66,7.52,2.96,0,437
25-02-2019,39.16,187.19,32.84,8.77,2.39,0,222
26-02-2019,27.67,108.55,26.96,7.46,2.17,0,118
27-02-2019,23.09,125.2,27.85,7.55,2.1,0,111
28-02-2019,29.97,168.95,29.69,7.72,2.42,0,129
01-03-2019,29.6,158.68,29.07,7.66,2.27,0,148
02-03-2019,37.64,200.46,27.44,7.48,2.34,0,151
03-03-2019,58.16,282.48,28.38,7.58,2.83,0,179
04-03-2019,33.19,185.36,27.11,7.47,2.81,0,221
05-03-2019,29.56,136.7,32.29,8.46,2.43,0,133
06-03-2019,45.91,242.28,29.37,7.7,2.68,0,195
07-03-2019,67.33,379.94,39.96,9.36,3.13,0,266
21-03-2019,33.25,145.56,32.06,7.54,1,0,121
22-03-2019,42.6,179.81,33.28,7.65,0.93,0,148
23-03-2019,46.63,217.15,31.87,7.52,1.23,0,161
24-03-2019,60.74,326.64,31.98,7.51,1.25,0,219
25-03-2019,85,392.46,32.83,7.59,1.85,0,335
26-03-2019,53.41,248.96,32.94,7.61,0.99,0,292
27-03-2019,28.11,148.93,32.43,7.57,0.61,0,156
28-03-2019,34.38,169.7,32.78,7.58,0.72,0,123
29-03-2019,45.84,218.72,33.13,7.61,0.96,0,166
30-03-2019,95.85,273.08,33.82,7.69,1.32,0,191
31-03-2019,58.86,220.16,33.71,7.68,1.02,0,213
01-04-2019,47.74,195.92,33.99,7.7,0.99,0,200
02-04-2019,50.37,196.44,27.33,7.01,1.26,0,145
03-04-2019,43.63,174.8,20.89,6.36,1.2,0,164
04-04-2019,27.84,128,21.29,6.38,0.95,0,130
05-04-2019,55.95,235.28,21.33,6.39,1.21,0,144
06-04-2019,29.53,131.35,22.08,6.46,0.93,0,168
07-04-2019,21.02,104.95,22.27,6.49,0.73,0,114
08-04-2019,18.61,92.87,21.64,6.42,0.81,0,89
09-04-2019,47.88,188.3,21.2,6.38,1.43,0,124
10-04-2019,58.43,139.58,22.51,6.92,1.55,0,158
11-04-2019,46.71,162.61,21.8,6.43,1.37,0,119
12-04-2019,52.99,221.52,22.56,6.52,1.72,0,170
13-04-2019,33.4,135.29,47.38,11.27,1.27,0,155
15-04-2019,53.68,226.94,22.48,6.49,1.58,0,183
16-04-2019,60.44,242.33,26.12,6.87,1.71,0,180
17-04-2019,57.94,269.22,22,6.45,1.56,0,253
18-04-2019,34.74,140.61,29.19,7.22,1.25,0,144
19-04-2019,44.86,137.62,31.13,7.35,1.64,0,128
20-04-2019,43.61,135.13,18.07,6.05,1.65,0,124
21-04-2019,28.04,116.55,41.2,11.3,1.35,0,120
22-04-2019,49.73,139.6,18.5,6.1,1.72,1.6,130
23-04-2019,45.09,128.93,18.4,6.07,1.38,0,116
24-04-2019,23.3,87.02,18.42,6.08,1.16,0,99
25-04-2019,27.72,102.66,19.17,6.16,1.18,0,93
30-04-2019,39.81,90.26,21.1,6.36,1.21,0,104
01-05-2019,21.91,69.03,49.26,11.45,1.27,0,89
02-05-2019,16.34,66.35,25.14,6.81,1.21,0,77
03-05-2019,26.08,110.21,76.66,16.56,1.94,0,102
05-05-2019,36.91,164.08,22.93,6.57,1.58,0,132
06-05-2019,38.49,172.54,28.65,7.54,1.71,0,140
07-05-2019,55.63,218.71,24.24,6.69,2.07,0,168
08-05-2019,53.84,226.97,24.31,6.7,2.09,0,177
09-05-2019,42.87,203.68,25.93,6.85,1.79,0,170
10-05-2019,46.56,204.14,24.41,6.7,1.86,0,171
11-05-2019,38.56,156.87,38.64,8.08,1.66,0,155
12-05-2019,38.28,139.66,24.02,6.68,1.91,0,134
13-05-2019,45.89,219.76,25.27,6.81,2.14,0,169
14-05-2019,25.43,129.35,25.98,6.87,1.49,0,135
15-05-2019,27.15,115.69,33.71,8.56,1.5,0,119
18-05-2019,34.7,147.07,26.97,6.98,0,0,123
19-05-2019,32.94,144.89,27.94,7.08,0,0,133
20-05-2019,25.41,131.69,27.98,7.07,0,0,126
21-05-2019,31.36,152.98,30.64,7.38,0,0,127
22-05-2019,31.46,133.64,29.38,7.24,0,0,127
23-05-2019,21.48,110.94,28.04,7.08,0,0,117
24-05-2019,21.82,92.22,34.99,7.79,0,0,102
25-05-2019,24.64,122.64,41.1,8.07,0.67,0,98
26-05-2019,30.15,118.12,25.25,6.79,0.62,0,122
27-05-2019,31.74,148.15,29.95,7.29,0.76,0,116
28-05-2019,27.7,136.62,34.88,8.34,0.83,0,126
29-05-2019,50.46,183.66,28.92,7.21,1.31,0,167
30-05-2019,28.84,123.52,26.14,6.88,0.93,0,124
31-05-2019,34.58,126.38,67.77,10.35,0.97,0,125
01-06-2019,53.16,141.34,24.32,6.68,1.91,0,136
02-06-2019,18.93,77.32,55.91,19.19,1.09,0,114
03-06-2019,31.83,128.85,29.31,7.21,0.95,0,112
04-06-2019,24.82,102.59,29.66,7.25,1.18,0,118
05-06-2019,29.72,117.76,27.13,6.98,0.87,0,98
08-06-2019,32.36,106.2,39.08,8.23,0.92,0,93
09-06-2019,30.64,120.9,41.42,8.46,1.05,0,110
10-06-2019,31.89,107.81,30.73,7.36,1.03,0,108
11-06-2019,37.45,154.65,39.41,8.4,1.12,0,121
12-06-2019,25.85,125.17,35.43,7.86,1,0,123
13-06-2019,12.75,92.89,87,16.62,1.42,0,120
17-06-2019,20.23,99.04,31.16,7.44,1.24,0,97
18-06-2019,26.75,131.45,38.39,8.2,1.5,0,116
19-06-2019,36.16,183.73,33.27,7.65,1.57,0,136
20-06-2019,36.86,146.59,53.79,10.37,1.51,0,149
21-06-2019,17.58,71.05,33.53,7.69,1.45,0,75
22-06-2019,23.99,49.42,38.96,15.17,1.56,0,86
23-06-2019,15.8,53.89,33.58,7.68,1.17,0,58
24-06-2019,14.22,54.79,32.83,7.59,0.97,0,58
25-06-2019,18.3,76.28,37.17,8.04,0.97,0,63
26-06-2019,15.44,65.11,47.07,9.42,1.04,0,71
27-06-2019,20.9,94.58,32.85,7.61,1.08,0,76
28-06-2019,31.6,111.06,34.79,9.79,1.37,0,96
29-06-2019,30.87,132.92,32.42,7.56,1.88,0,124
30-06-2019,20.54,61.42,33.75,7.69,1.63,0,100
01-07-2019,25.09,57.48,35.21,7.82,1.62,0,82
02-07-2019,18.32,59.72,33.9,7.7,0.88,0,83
03-07-2019,19.94,79.01,40.15,8.19,0.75,0,79
04-07-2019,17.26,38.61,46.81,8.74,1.53,0,81
05-07-2019,30.92,59.67,54.65,9.7,2.08,0,102
06-07-2019,12.41,37.57,37.29,8.06,1.59,0,86
07-07-2019,23.24,76.33,35.46,7.86,1.67,0,88
08-07-2019,24.06,105.08,34.54,7.78,1.87,0,99
09-07-2019,23.04,113.5,35.44,7.86,1.61,0,112
10-07-2019,18.98,100.29,35.93,7.92,1.41,0,100
11-07-2019,15.95,89.91,34.56,7.78,1.35,0,99
12-07-2019,23.79,111.89,36.78,7.96,1.44,0,97
13-07-2019,27.23,133.84,34.25,7.74,1.63,0,116
14-07-2019,35.48,112,46.63,19.74,1.67,0,127
15-07-2019,29,141.24,35.34,7.85,1.55,0,109
16-07-2019,36.21,197.62,37.45,8.06,1.64,0,149
17-07-2019,43.58,169.03,42.42,9.43,1.99,0,171
18-07-2019,34.79,140.96,50.87,10.53,1.91,0,118
19-07-2019,9.42,134.52,54.73,9.45,1.77,0,123
20-07-2019,13.09,53.43,43.59,8.66,1.34,0,67
21-07-2019,18.53,47.83,48.54,9.63,1.28,0,71
22-07-2019,17.05,63.46,45.63,8.89,1.19,0,62
23-07-2019,16.44,68.09,44.88,8.81,1.21,0,65
24-07-2019,21.6,103.03,35.01,7.77,1.29,0,77
25-07-2019,28.79,80.01,38.69,8.86,1.61,0,100
26-07-2019,14.82,35.74,38.85,8.09,1.7,0,91
27-07-2019,11.48,41.59,31.65,7.42,1.51,0,80
28-07-2019,18.42,52.96,31.99,7.47,1.73,0,90
29-07-2019,11.7,38.46,32.21,7.49,1.47,0,78
30-07-2019,14.68,51.36,31.22,7.4,1.38,0,71
31-07-2019,17.89,65.25,29.89,7.27,1.43,0,74
01-08-2019,6.76,34.75,28.36,7.09,1.47,0,77
02-08-2019,18.39,62.34,27.49,7,1.81,0,93
03-08-2019,12.77,44.56,28.34,7.09,1.82,0,94
04-08-2019,8.61,32.05,28.59,7.1,1.56,0,83
05-08-2019,14.06,48.93,26.74,6.92,1.7,0,87
06-08-2019,23.24,50.97,36.78,7.95,1.82,0,89
07-08-2019,20.26,46.83,44.81,8.8,1.92,0,99
08-08-2019,13.98,39.26,41.55,8.45,1.66,0,87
09-08-2019,17.65,69.73,30.81,7.34,1.64,0,85
10-08-2019,20.65,82.44,29.72,7.23,2.08,0,103
11-08-2019,21.76,100.14,31.65,7.43,1.93,0,102
12-08-2019,25.89,83.43,32.5,7.5,2.13,0,102
21-08-2019,24.03,68.31,32.68,7.53,2.14,0,104
22-08-2019,36.68,97.03,42.13,8.35,2.2,0,105
23-08-2019,35.27,59.03,33.44,7.6,2.66,0,110
24-08-2019,37.09,84.83,33.62,7.62,2.77,0,112
25-08-2019,30.54,68.07,34.23,7.68,2.42,0,108
26-08-2019,18.09,80.35,33.22,7.58,2.1,0,103
27-08-2019,31.43,101.4,29.65,7.22,2.62,0,115
28-08-2019,26.15,119.51,30.15,7.27,2.41,0,112
29-08-2019,24.49,73.02,34.01,7.62,2.19,0,108
30-08-2019,34.32,84.01,38.15,8.12,1.26,0,103
31-08-2019,15.9,48.96,48.3,9.18,0.36,0,82
01-09-2019,16.31,34.9,55.48,16.02,0.89,0,57
02-09-2019,21,55.36,36.99,8,1.21,0.55,72
03-09-2019,20.71,53.8,36.07,7.91,1.56,1,88
04-09-2019,29.07,50.96,32.81,7.57,1.31,1.7,100
05-09-2019,21.03,53.23,43.31,8.66,1.39,3.72,85
06-09-2019,15.76,35.12,48.64,9.07,1.34,1.23,84
07-09-2019,14.08,33.83,31.31,7.37,0.96,0.27,94
10-09-2019,24.15,62.87,30.93,7.38,1.03,0.42,69
11-09-2019,30.58,83.52,41.69,8.29,1.24,0.55,76
12-09-2019,24.97,48.36,40.75,8.36,1.06,0.04,79
13-09-2019,19.09,49.49,35.6,7.86,1.09,1.05,69
14-09-2019,25.07,68.49,30.88,7.39,1.39,1.15,75
15-09-2019,24.05,70.29,31.17,7.41,1.2,0.4,84
16-09-2019,21.42,72.21,31.25,7.43,1.12,0.02,75
17-09-2019,14.39,42.47,30.99,7.41,0.86,0,63
18-09-2019,14.17,41.25,50.22,15.1,0.93,1.7,53
19-09-2019,9.55,37.88,29.66,7.25,0.86,0,48
20-09-2019,14.16,51.9,47.05,10.54,1.04,0.01,61
21-09-2019,27.94,88.7,40.61,8.4,1.15,0,90
22-09-2019,18.51,48.95,58.22,14.49,1.24,5.74,78
23-09-2019,14.8,32.29,39.26,8.26,1.05,0,49
24-09-2019,8.01,19.24,40.64,8.4,1,0,62
25-09-2019,0.04,14.3,0,20.45287405,0.65,0.43,51
11-10-2019,21.72,52.51,28.83,7.15,1.1,0,81
12-10-2019,35.44,59.78,29.44,7.18,1.87,0,100
13-10-2019,34.7,57.17,29.64,7.29,2.02,0,110
16-10-2019,31.35,63.08,31.08,7.37,1.54,0,96
17-10-2019,22.01,54.65,30.67,7.34,1.04,0,63
18-10-2019,23.79,53.64,27.27,7.01,0.94,0,62
19-10-2019,33.81,46.52,27.05,6.98,1.12,0,74
20-10-2019,26.6,53.13,26.63,6.97,1.06,0,65
21-10-2019,36.24,61.92,27.05,6.99,1.77,0.07,80
22-10-2019,25.48,54.3,26.9,6.96,1.34,0,77
23-10-2019,20.56,48.44,29.13,7.2,1.01,0,64
24-10-2019,17.03,54.11,29.96,7.31,0.89,0,57
25-10-2019,17.15,44.69,43.87,8.66,1.33,1.78,70
26-10-2019,25.94,59.42,35.23,7.8,1.81,0,95
27-10-2019,25.45,49.73,34.24,7.76,1.61,0,87
28-10-2019,30.57,78.32,34.44,7.74,1.36,0,106
29-10-2019,29.78,62.68,35.33,7.83,1.38,0,77
30-10-2019,30.2,75.23,35.87,7.9,1.76,0,102
31-10-2019,31.12,64.68,36.5,7.98,2.2,0,110
05-11-2019,49.14,67.7,39.85,8.32,2.5,0.02,110
06-11-2019,44.28,221.37,40.53,8.37,2.17,0,117
07-11-2019,48.32,512.41,41.62,8.49,2.11,0,401
08-11-2019,57.45,493.34,40.38,8.35,1.68,0,516
09-11-2019,37.33,76.58,38.86,8.19,1.15,0,226
10-11-2019,23.65,74.15,38.54,8.16,1.12,0,74
11-11-2019,43.57,154.48,28.35,7.05,1.69,4.45,105
12-11-2019,56.68,223.74,14.38,5.46,1.7,0,168
13-11-2019,69.27,198.15,14.74,5.51,1.86,0,184
14-11-2019,80.53,252.21,14.03,5.44,2.24,0,181
15-11-2019,81.36,253.91,15.88,5.63,2.2,0,199
16-11-2019,84.41,254.07,16.09,5.65,2.33,2.41,207
17-11-2019,62.46,242.65,16.88,5.72,1.95,0,201
18-11-2019,101.99,282.31,17.85,5.85,2.3,0,199
19-11-2019,69.25,187.87,15.1,5.54,2.02,0,184
20-11-2019,63.74,193.07,15.54,5.58,1.41,0,156
21-11-2019,76.79,251.25,16.35,5.68,1.87,0,182
22-11-2019,92.45,285.51,16.51,5.7,2.11,0,213
23-11-2019,102.67,257.45,18.86,5.94,2.54,0,244
29-11-2019,127.94,369.84,71.58,11.12,1.96,1.06,239
30-11-2019,100.74,328.79,228.96,33.43,1.4,0.39,304
01-12-2019,83.18,263.04,195.69,38.13,1.02,0,280
02-12-2019,81.48,265.36,152.3,41.73,0.99,0,198
03-12-2019,103.15,257.83,207.65,45.47,1.57,0,245
04-12-2019,60.99,212.51,38.24,20.45287405,0.7,0,193
05-12-2019,73.34,281.68,43.47,20.45287405,1.63,0,192
06-12-2019,79.58,294.98,43.47,20.45287405,2.66,0,238
07-12-2019,87.21,290.81,43.24,20.45287405,2.66,0,258
08-12-2019,82.46,266.72,43.42,20.45287405,2.67,0,241
09-12-2019,86.08,280.65,42.17,20.45287405,2.66,0,201
10-12-2019,79.14,247.47,41.27,20.45287405,2.43,0,218
11-12-2019,88.37,292.02,41.7,20.45287405,2.67,0,210
12-12-2019,83.05,251.29,41.45,20.45287405,2.52,0,270
13-12-2019,38.66,129.22,39.42,20.45287405,1.43,0,139
14-12-2019,57.85,199.57,39.02,20.45287405,1.8,0,140
15-12-2019,41.08,134.47,39.79,20.45287405,1.6,0,147
16-12-2019,57.52,187.98,40.04,20.45287405,1.84,0,137
17-12-2019,61.9,197.76,40.51,20.45287405,1.89,0,161
18-12-2019,63.44,211.71,48.64,24.18,2.19,0,169
19-12-2019,57.56,213.76,49.7,20.45287405,1.94,0,177
20-12-2019,103.21,310.81,46.18,20.45287405,1.9,0,203
21-12-2019,203.95,305.67,52.44,20.45287405,0.8,0,321
22-12-2019,176.96,267.86,44.65,20.45287405,0.55,0,363
23-12-2019,169.9,235.1,44.87,20.45287405,0.32,0,345
24-12-2019,178.44,283.56,45.14,20.45287405,0.8,0,342
25-12-2019,137.35,204.65,44.32,20.45287405,0.47,0,331
26-12-2019,112.48,151.85,50.14,45.94,0.17,0,287
29-12-2019,154.06,358.01,6.31,1.62,2.53,0,322
30-12-2019,186.5,338.01,8.47,1.91,2.29,0,334
31-12-2019,183.89,370.31,16.79,2.79,2.49,0,356
01-01-2020,153.15,305.06,16.05,2.72,1.99,0,336
02-01-2020,112.9,269.45,16.46,2.74,1.74,0,320
04-01-2020,69.18,138.67,17.71,2.89,1.39,0,126
05-01-2020,92.76,193.91,10.43,2.16,1.58,0,143
06-01-2020,131.05,256.85,10.36,2.16,1.92,0,271
07-01-2020,230.77,379.17,10.53,2.18,3.14,0,350
08-01-2020,138.79,232.22,11.55,2.27,1.72,0,358
09-01-2020,117.61,218.87,12.71,2.39,1.46,0,277
10-01-2020,104,231.32,11.59,2.27,1.71,0,272
11-01-2020,130.4,279.67,11.8,2.31,2.01,0,290
12-01-2020,136.05,303.35,11.27,2.26,2.07,0,313
13-01-2020,174.63,371.73,7.94,1.92,2.24,9.68,324
14-01-2020,173.53,356.94,69.59,15.64,2.12,0.46,348
15-01-2020,176.28,305.29,11.5,1.71,0.73,0.2,342
16-01-2020,151.02,253.09,17.91,1.61,1.29,0,340
17-01-2020,142.69,293.03,16.88,1.5,1.27,0,312
18-01-2020,136.38,264.73,16.77,1.49,1.46,0,317
19-01-2020,155.15,315.76,17.21,1.54,1.71,0,320
20-01-2020,133.73,243.63,18.32,1.64,1.31,0,315
21-01-2020,124.49,272.16,20.12,1.82,1.17,0,314
22-01-2020,230.16,324.92,20.2,1.84,1.35,0,245
23-01-2020,192.23,320.31,21.72,1.99,1.43,0,356
25-01-2020,354.44,347.58,16.38,1.82,1.71,0,289
26-01-2020,214.85,358.07,12.21,1.27,1.98,0,344
27-01-2020,193.13,321.8,30.93,2.85,1.82,0,369
28-01-2020,110.94,184.9,13,1.35,1.02,0,328
29-01-2020,129.79,216.27,13.57,1.41,1.37,0,236
30-01-2020,103.46,172.5,14.29,1.48,1.57,0,298
31-01-2020,122.08,203.94,12.55,1.31,1.68,0,288
01-02-2020,105.22,175.39,23.08,2.35,0.19,0,289
02-02-2020,100.88,168.13,12.55,1.31,0.08,0,244
03-02-2020,74.1,123.51,12.24,1.27,0,0,196
04-02-2020,76.6,127.65,12.82,1.34,0.65,0,150
05-02-2020,74.97,124.9,13.44,1.4,2.16,0,130
06-02-2020,89.59,148.83,36.33,15.03,2.3,0,186
07-02-2020,44.25,73.73,10.1,2.06,1.01,0,136
08-02-2020,42.24,70.38,8.34,1.82,1.15,0,79
09-02-2020,30.6,50.98,7.11,1.67,1.13,0,69
11-02-2020,137,228.33,11.86,1.22,2.04,0,299
12-02-2020,118.16,196.93,17.76,1.68,1.92,0,314
13-02-2020,142.21,237.02,8.36,0.89,1.73,0,303
14-02-2020,145.62,242.7,12.43,1.28,1.72,0,323
15-02-2020,127.29,212.16,12.31,1.29,1.8,0,311
16-02-2020,152.3,253.76,16.16,1.62,2.07,0,317
17-02-2020,159.45,265.74,13.42,1.4,1.97,0,322
18-02-2020,109.82,187.89,14.27,1.47,1.99,0,313
19-02-2020,101.43,169.06,16.04,1.62,2.09,0,253
20-02-2020,67.9,113.18,12.34,1.28,1.86,0,183
21-02-2020,35.26,58.77,13.09,1.36,0.92,0,81
22-02-2020,51.87,86.44,13.75,1.43,1.11,0,83
23-02-2020,71.04,118.41,13.45,1.4,1.63,0,118
24-02-2020,52.26,87.12,14.34,1.49,1.74,0,113
25-02-2020,25.69,42.83,15.12,1.56,1.28,0,88
26-02-2020,44.79,74.63,14.5,1.5,1.46,0,84
27-02-2020,67.14,111.9,13.82,1.43,2.15,0,118
